
| :symbol | :qty |           :px-open |   :dt-open |          :px-close |  :dt-close |                 :pl |                                                                                                                                                                      :data |
|   FSESX |  100 |  73.23999786376953 | 2006-05-17 |  70.61000061035156 | 2006-05-22 |  -262.9997253417969 |      {:rsma200 1.0880618122094743, :rsma30 0.9420056508290829, :sma200 67.3123503112793, :date #time/date "2006-05-17", :close 73.23999786376953, :sma30 77.7490005493164} |
|   FSESX |  100 |   71.2300033569336 | 2006-05-23 |  69.97000122070312 | 2006-05-24 | -126.00021362304688 |      {:rsma200 1.0544914774686065, :rsma30 0.923677450493014, :sma200 67.54915035247802, :date #time/date "2006-05-23", :close 71.2300033569336, :sma30 77.11566772460938} |
|   FSDPX |  100 | 47.439998626708984 | 2006-05-23 | 48.279998779296875 | 2006-05-25 |   84.00001525878906 |    {:rsma200 1.068338504715755, :rsma30 0.9449508722633255, :sma200 44.40539999008179, :date #time/date "2006-05-23", :close 47.439998626708984, :sma30 50.20366668701172} |
|   FSAIX |  100 |  43.79999923706055 | 2006-05-24 |  44.22999954223633 | 2006-05-25 |  43.000030517578125 |                  {:rsma200 1.0719582402093384, :rsma30 0.9460043031762537, :sma200 40.8597999382019, :date #time/date "2006-05-24", :close 43.79999923706055, :sma30 46.3} |
|   FNARX |  100 | 27.059999465942383 | 2006-05-25 |   27.3700008392334 | 2006-05-26 |  31.000137329101562 |  {:rsma200 1.0625264828007905, :rsma30 0.9464075301716063, :sma200 25.46760001182556, :date #time/date "2006-05-25", :close 27.059999465942383, :sma30 28.592333221435545} |
|   FSAIX |  100 |  43.45000076293945 | 2006-05-30 |  43.91999816894531 | 2006-05-31 |   46.99974060058594 |     {:rsma200 1.0602823802110246, :rsma30 0.9417059971401469, :sma200 40.97964992523193, :date #time/date "2006-05-30", :close 43.45000076293945, :sma30 46.1396666208903} |
|   FSESX |  100 |  71.97000122070312 | 2006-05-30 |  74.44999694824219 | 2006-05-31 |  247.99957275390625 |       {:rsma200 1.0615913370339, :rsma30 0.9372924452726369, :sma200 67.79445037841796, :date #time/date "2006-05-30", :close 71.97000122070312, :sma30 76.78500086466471} |
|   FSAGX |  100 |  35.34000015258789 | 2006-05-26 | 35.040000915527344 | 2006-06-01 | -29.999923706054688 |     {:rsma200 1.062144789097399, :rsma30 0.9450629767808364, :sma200 33.27230008125305, :date #time/date "2006-05-26", :close 35.34000015258789, :sma30 37.39433352152506} |
|   FSAIX |  100 |  43.34000015258789 | 2006-06-06 | 43.369998931884766 | 2006-06-07 |     2.9998779296875 |              {:rsma200 1.0526737702429274, :rsma30 0.9478403532550659, :sma200 41.171349925994875, :date #time/date "2006-06-06", :close 43.34000015258789, :sma30 45.725} |
|   FSUTX |  100 | 59.900001525878906 | 2007-06-07 |   61.2400016784668 | 2007-06-11 |  134.00001525878906 |   {:rsma200 1.0544057799396152, :rsma30 0.9343073510478631, :sma200 56.80924997329712, :date #time/date "2007-06-07", :close 59.900001525878906, :sma30 64.11166674296061} |
|   FSUTX |  100 |  60.38999938964844 | 2007-06-12 |  61.52000045776367 | 2007-06-13 |  113.00010681152344 |    {:rsma200 1.0599608837490915, :rsma30 0.9463737110583711, :sma200 56.97379999160766, :date #time/date "2007-06-12", :close 60.38999938964844, :sma30 63.81200014750163} |
|   FSNGX |  100 | 43.529998779296875 | 2007-07-26 |  43.16999816894531 | 2007-07-27 |  -36.00006103515625 |    {:rsma200 1.051112840248536, :rsma30 0.9435148006260494, :sma200 41.41324995040893, :date #time/date "2007-07-26", :close 43.529998779296875, :sma30 46.13599993387858} |
|   FSAVX |  100 |  43.34000015258789 | 2007-07-30 |   43.2400016784668 | 2007-07-31 |  -9.999847412109375 |   {:rsma200 1.0530164930923236, :rsma30 0.949432256638269, :sma200 41.157949981689455, :date #time/date "2007-07-30", :close 43.34000015258789, :sma30 45.648333358764646} |
|   FNARX |  100 | 32.720001220703125 | 2007-08-03 | 33.380001068115234 | 2007-08-07 |   65.99998474121094 | {:rsma200 1.0751363632593713, :rsma30 0.9360339058010441, :sma200 30.433349981307984, :date #time/date "2007-08-03", :close 32.720001220703125, :sma30 34.956000010172524} |
|   FSENX |  100 |  56.13999938964844 | 2007-08-03 | 57.650001525878906 | 2007-08-07 |  151.00021362304688 |   {:rsma200 1.0598551868701231, :rsma30 0.9322638895040594, :sma200 52.96950006484985, :date #time/date "2007-08-03", :close 56.13999938964844, :sma30 60.219000244140624} |
|   FWRLX |  100 |  8.359999656677246 | 2007-08-10 |                8.5 | 2007-08-13 |   14.00003433227539 |    {:rsma200 1.1076661689280018, :rsma30 0.9499999575542682, :sma200 7.547400012016296, :date #time/date "2007-08-10", :close 8.359999656677246, :sma30 8.800000031789144} |
|   FNARX |  100 |  32.91999816894531 | 2007-08-14 | 31.969999313354492 | 2007-08-15 |  -94.99988555908203 |   {:rsma200 1.0728595585416727, :rsma30 0.9476107698574072, :sma200 30.68434997558594, :date #time/date "2007-08-14", :close 32.91999816894531, :sma30 34.740000025431314} |
|   FSESX |  100 |  83.94000244140625 | 2007-08-15 |  84.77999877929688 | 2007-08-17 |    83.9996337890625 |     {:rsma200 1.1173199536801037, :rsma30 0.9425212785554778, :sma200 75.12620012283325, :date #time/date "2007-08-15", :close 83.94000244140625, :sma30 89.0589998881022} |
|   FWRLX |  100 |  8.279999732971191 | 2007-08-14 |   8.34000015258789 | 2007-08-20 |   6.000041961669922 |    {:rsma200 1.0946516377119546, :rsma30 0.9425871488707643, :sma200 7.564050011634826, :date #time/date "2007-08-14", :close 8.279999732971191, :sma30 8.784333356221516} |
|   FNARX |  100 |  32.41999816894531 | 2007-08-20 |  32.18000030517578 | 2007-08-21 | -23.999786376953125 |   {:rsma200 1.0529306583443303, :rsma30 0.9452721314969468, :sma200 30.790249967575072, :date #time/date "2007-08-20", :close 32.41999816894531, :sma30 34.29699986775716} |
|   FWRLX |  100 |    8.9399995803833 | 2007-11-09 |  8.670000076293945 | 2007-11-12 | -26.999950408935547 |      {:rsma200 1.0765312068953348, :rsma30 0.9137366746253679, :sma200 8.304449999332428, :date #time/date "2007-11-09", :close 8.9399995803833, :sma30 9.783999951680501} |
|   FDCPX |  100 | 47.220001220703125 | 2007-11-09 |   45.4900016784668 | 2007-11-12 |  -172.9999542236328 |  {:rsma200 1.0777967762625664, :rsma30 0.9386741090070789, :sma200 43.81159997940063, :date #time/date "2007-11-09", :close 47.220001220703125, :sma30 50.305000178019206} |
|   FSPTX |  100 |   82.2699966430664 | 2007-11-09 |  79.30999755859375 | 2007-11-12 |  -295.9999084472656 |      {:rsma200 1.0738105639408477, :rsma30 0.9370977326373521, :sma200 76.6150002670288, :date #time/date "2007-11-09", :close 82.2699966430664, :sma30 87.79233347574869} |
|   FSDCX |  100 | 23.969999313354492 | 2007-11-13 | 23.719999313354492 | 2007-11-14 |               -25.0 | {:rsma200 1.0537629870403555, :rsma30 0.9465079890716208, :sma200 22.747049961090088, :date #time/date "2007-11-13", :close 23.969999313354492, :sma30 25.324666659037273} |
|   FSESX |  100 |  94.62000274658203 | 2007-11-13 |  95.08999633789062 | 2007-11-20 |  46.999359130859375 |   {:rsma200 1.1194116237967604, :rsma30 0.9390507224452393, :sma200 84.52655014038086, :date #time/date "2007-11-13", :close 94.62000274658203, :sma30 100.76133321126302} |
|   FWRLX |  100 |  9.170000076293945 | 2007-11-13 |  8.789999961853027 | 2007-11-21 |   -38.0000114440918 |     {:rsma200 1.1018853505573845, :rsma30 0.9426075135452551, :sma200 8.32210000038147, :date #time/date "2007-11-13", :close 9.170000076293945, :sma30 9.728333314259848} |
|   FDCPX |  100 |  46.66999816894531 | 2007-11-15 |  46.13999938964844 | 2007-11-21 |   -52.9998779296875 |    {:rsma200 1.062163978892835, :rsma30 0.9313200139267216, :sma200 43.93859996795654, :date #time/date "2007-11-15", :close 46.66999816894531, :sma30 50.111666742960615} |
|   FSCSX |  100 |  74.94000244140625 | 2007-11-22 |   75.9000015258789 | 2007-11-23 |   95.99990844726562 |     {:rsma200 1.0508868521735588, :rsma30 0.9466304843928743, :sma200 71.31119995117187, :date #time/date "2007-11-21", :close 74.94000244140625, :sma30 79.1650001525879} |
|   FSESX |  100 |  93.51000213623047 | 2007-11-21 |              95.75 | 2007-11-23 |  223.99978637695312 |    {:rsma200 1.0958194794459097, :rsma30 0.9425493023945867, :sma200 85.33340015411378, :date #time/date "2007-11-21", :close 93.51000213623047, :sma30 99.20966669718425} |
|   FWRLX |  100 |  8.930000305175781 | 2007-11-23 |  8.789999961853027 | 2007-11-26 |  -14.00003433227539 |    {:rsma200 1.0652702012801438, :rsma30 0.9378938895888662, :sma200 8.382849998474121, :date #time/date "2007-11-23", :close 8.930000305175781, :sma30 9.521333281199137} |
|   FDCPX |  100 |  46.72999954223633 | 2007-11-24 |   46.2400016784668 | 2007-11-26 | -48.999786376953125 |     {:rsma200 1.0598859274467027, :rsma30 0.941561264830641, :sma200 44.0896499633789, :date #time/date "2007-11-23", :close 46.72999954223633, :sma30 49.630333455403644} |
|   FWRLX |  100 |  8.880000114440918 | 2007-11-27 |  9.170000076293945 | 2007-11-28 |  28.999996185302734 |    {:rsma200 1.0572057996234063, :rsma30 0.9397820050614548, :sma200 8.399500000476838, :date #time/date "2007-11-27", :close 8.880000114440918, :sma30 9.448999945322672} |
|   FNARX |  100 |               36.5 | 2007-11-27 | 37.310001373291016 | 2007-11-28 |   81.00013732910156 |                 {:rsma200 1.072742207124648, :rsma30 0.9493506189192638, :sma200 34.02495003700256, :date #time/date "2007-11-27", :close 36.5, :sma30 38.447333653767906} |
|   FSESX |  100 |  92.97000122070312 | 2007-11-27 |  94.16999816894531 | 2007-11-28 |  119.99969482421875 |    {:rsma200 1.0843639206545674, :rsma30 0.9474681974007539, :sma200 85.73690017700196, :date #time/date "2007-11-27", :close 92.97000122070312, :sma30 98.12466684977214} |
|   FSAGX |  100 |  42.88999938964844 | 2007-12-04 | 43.560001373291016 | 2007-12-06 |   67.00019836425781 |    {:rsma200 1.137336930929827, :rsma30 0.9491107696982999, :sma200 37.71090010643005, :date #time/date "2007-12-04", :close 42.88999938964844, :sma30 45.189666748046875} |
|   FSENX |  100 |  70.12000274658203 | 2008-07-07 |  68.91000366210938 | 2008-07-08 | -120.99990844726562 |    {:rsma200 1.0566893404065933, :rsma30 0.9485888264140996, :sma200 66.35820014953613, :date #time/date "2008-07-07", :close 70.12000274658203, :sma30 73.92033386230469} |
|   FSESX |  100 | 105.54000091552734 | 2008-07-08 | 107.36000061035156 | 2008-07-10 |  181.99996948242188 |  {:rsma200 1.0616173686994212, :rsma30 0.9436835922169412, :sma200 99.41435024261474, :date #time/date "2008-07-08", :close 105.54000091552734, :sma30 111.83833414713541} |
|   FSESX |  100 | 105.66999816894531 | 2008-07-15 | 104.19999694824219 | 2008-07-16 |  -147.0001220703125 |   {:rsma200 1.0612015966440238, :rsma30 0.9473334828065455, :sma200 99.57580020904541, :date #time/date "2008-07-15", :close 105.66999816894531, :sma30 111.5446673075358} |
|   FSAGX |  100 | 35.220001220703125 | 2009-06-18 | 36.220001220703125 | 2009-06-19 |               100.0 |  {:rsma200 1.1877001620670995, :rsma30 0.9479549223876583, :sma200 29.653949999809264, :date #time/date "2009-06-18", :close 35.220001220703125, :sma30 37.15366668701172} |
|   FSAGX |  100 |  34.04999923706055 | 2009-06-22 | 35.939998626708984 | 2009-06-24 |  188.99993896484375 |    {:rsma200 1.146082593149717, :rsma30 0.9150765724356934, :sma200 29.709900002479554, :date #time/date "2009-06-22", :close 34.04999923706055, :sma30 37.20999997456868} |
|   FSDPX |  100 | 37.209999084472656 | 2009-06-22 | 39.279998779296875 | 2009-06-25 |  206.99996948242188 |  {:rsma200 1.0902080288818154, :rsma30 0.9167583616630983, :sma200 34.13109984397888, :date #time/date "2009-06-22", :close 37.209999084472656, :sma30 40.588666152954104} |
|   FSENX |  100 | 34.959999084472656 | 2009-06-25 | 34.709999084472656 | 2009-06-26 |               -25.0 |   {:rsma200 1.0532943809716715, :rsma30 0.9433775429100778, :sma200 33.1910999584198, :date #time/date "2009-06-25", :close 34.959999084472656, :sma30 37.058332951863605} |
|   FSENX |  100 |  34.93000030517578 | 2009-06-29 |              33.25 | 2009-07-02 | -168.00003051757812 |    {:rsma200 1.0574114263267103, :rsma30 0.9423646093516025, :sma200 33.03349995613098, :date #time/date "2009-06-29", :close 34.93000030517578, :sma30 37.06633288065593} |
|   FSNGX |  100 | 24.719999313354492 | 2009-06-23 | 23.670000076293945 | 2009-07-06 | -104.99992370605469 |   {:rsma200 1.0508193264557808, :rsma30 0.90419173522896, :sma200 23.524500064849853, :date #time/date "2009-06-23", :close 24.719999313354492, :sma30 27.339333407084148} |
|   FNARX |  100 |  22.34000015258789 | 2009-06-26 | 20.850000381469727 | 2009-07-06 |  -148.9999771118164 |  {:rsma200 1.0886780478410418, :rsma30 0.9448086310215569, :sma200 20.520300006866456, :date #time/date "2009-06-26", :close 22.34000015258789, :sma30 23.645000076293947} |
|   FSCHX |  100 | 55.650001525878906 | 2009-07-03 | 54.150001525878906 | 2009-07-07 |              -150.0 |   {:rsma200 1.0613180835964873, :rsma30 0.9450945344666868, :sma200 52.43480007171631, :date #time/date "2009-07-02", :close 55.650001525878906, :sma30 58.88300005594889} |
|   FSDPX |  100 | 36.790000915527344 | 2009-07-07 | 37.939998626708984 | 2009-07-13 |  114.99977111816406 |   {:rsma200 1.0953577893488482, :rsma30 0.9128202101705742, :sma200 33.58719979286194, :date #time/date "2009-07-07", :close 36.790000915527344, :sma30 40.30366605122884} |
|   FSLBX |  100 |  36.66999816894531 | 2009-07-08 |   38.5099983215332 | 2009-07-13 |  184.00001525878906 |   {:rsma200 1.107721069959508, :rsma30 0.9219899359872067, :sma200 33.103999881744386, :date #time/date "2009-07-08", :close 36.66999816894531, :sma30 39.772666422526044} |
|   FSAGX |  100 | 34.619998931884766 | 2009-07-07 | 34.869998931884766 | 2009-07-14 |                25.0 |  {:rsma200 1.1495053982815695, :rsma30 0.929778671404162, :sma200 30.117300000190735, :date #time/date "2009-07-07", :close 34.619998931884766, :sma30 37.234666697184245} |
|   FSNGX |  100 |   24.3799991607666 | 2009-07-14 | 25.299999237060547 | 2009-07-15 |   92.00000762939453 |       {:rsma200 1.07482080654132, :rsma30 0.9275604606077138, :sma200 22.68285002708435, :date #time/date "2009-07-14", :close 24.3799991607666, :sma30 26.28400001525879} |
|   FSESX |  100 | 44.810001373291016 | 2009-07-14 |  46.77000045776367 | 2009-07-15 |  195.99990844726562 |  {:rsma200 1.0716006989628255, :rsma30 0.9363181389448872, :sma200 41.81595011711121, :date #time/date "2009-07-14", :close 44.810001373291016, :sma30 47.857666651407875} |
|   FSAVX |  100 | 26.290000915527344 | 2009-09-02 | 26.790000915527344 | 2009-09-03 |                50.0 | {:rsma200 1.4920926415507783, :rsma30 0.9404175964328854, :sma200 17.619550008773803, :date #time/date "2009-09-02", :close 26.290000915527344, :sma30 27.955666732788085} |
|   FSHOX |  100 |   27.1299991607666 | 2009-10-02 |   27.6299991607666 | 2009-10-05 |                50.0 |    {:rsma200 1.1310174874803307, :rsma30 0.9405007841587854, :sma200 23.987249941825866, :date #time/date "2009-10-02", :close 27.1299991607666, :sma30 28.84633337656657} |
|   FSAVX |  100 | 26.280000686645508 | 2009-10-02 | 27.270000457763672 | 2009-10-05 |    98.9999771118164 |  {:rsma200 1.3700558674849859, :rsma30 0.9290158557816273, :sma200 19.181700038909913, :date #time/date "2009-10-02", :close 26.280000686645508, :sma30 28.28800017038981} |
|   FSRFX |  100 | 33.959999084472656 | 2009-10-27 | 34.880001068115234 | 2009-11-03 |   92.00019836425781 | {:rsma200 1.1191816095754974, :rsma30 0.9295789854794517, :sma200 30.343599996566773, :date #time/date "2009-10-27", :close 33.959999084472656, :sma30 36.532666524251304} |
|   FSELX |  100 |  34.70000076293945 | 2009-11-04 |              35.75 | 2009-11-05 |  104.99992370605469 |   {:rsma200 1.1470012931777438, :rsma30 0.9358901842944152, :sma200 30.252800035476685, :date #time/date "2009-11-04", :close 34.70000076293945, :sma30 37.07700042724609} |
|   FSHOX |  100 | 26.190000534057617 | 2009-10-28 | 27.040000915527344 | 2009-11-05 |   85.00003814697266 |     {:rsma200 1.074514460966026, :rsma30 0.916289607857682, :sma200 24.37379996776581, :date #time/date "2009-10-28", :close 26.190000534057617, :sma30 28.58266677856445} |
|   FSAIX |  100 |  26.93000030517578 | 2009-10-26 | 26.899999618530273 | 2009-11-06 | -3.0000686645507812 |    {:rsma200 1.156824220336099, :rsma30 0.9234831635222046, :sma200 23.27925006389618, :date #time/date "2009-10-26", :close 26.93000030517578, :sma30 29.161333274841308} |
|   FSESX |  100 |  55.43000030517578 | 2009-11-20 |  56.31999969482422 | 2009-11-23 |   88.99993896484375 |     {:rsma200 1.1617123315887257, :rsma30 0.9458775444915638, :sma200 47.71405002593994, :date #time/date "2009-11-20", :close 55.43000030517578, :sma30 58.6016663869222} |
|   FSNGX |  100 | 29.799999237060547 | 2009-11-19 | 30.079999923706055 | 2009-11-24 |   28.00006866455078 |   {:rsma200 1.125243756431031, :rsma30 0.935831652701559, :sma200 26.483150043487548, :date #time/date "2009-11-19", :close 29.799999237060547, :sma30 31.843333307902018} |
|   FSENX |  100 | 40.619998931884766 | 2009-12-08 | 40.849998474121094 | 2009-12-09 |  22.999954223632812 |   {:rsma200 1.0942062292675325, :rsma30 0.9491171328855206, :sma200 37.12279993057251, :date #time/date "2009-12-08", :close 40.619998931884766, :sma30 42.79766693115234} |
|   FSESX |  100 | 53.650001525878906 | 2009-12-08 |   53.9900016784668 | 2009-12-09 |   34.00001525878906 |   {:rsma200 1.0987514685690722, :rsma30 0.9448583483331072, :sma200 48.828150005340575, :date #time/date "2009-12-08", :close 53.650001525878906, :sma30 56.7809996287028} |
|   FSNGX |  100 | 28.770000457763672 | 2009-12-08 | 29.420000076293945 | 2009-12-10 |   64.99996185302734 |  {:rsma200 1.064542284205444, :rsma30 0.9467241605695196, :sma200 27.025700044631957, :date #time/date "2009-12-08", :close 28.770000457763672, :sma30 30.388999938964844} |
|   FSAGX |  100 | 43.709999084472656 | 2009-12-15 | 44.150001525878906 | 2009-12-16 |     44.000244140625 |   {:rsma200 1.1421583136624018, :rsma30 0.9473683949432958, :sma200 38.26965015411377, :date #time/date "2009-12-15", :close 43.709999084472656, :sma30 46.13833363850912} |
|   FSAGX |  100 | 41.970001220703125 | 2009-12-17 | 44.310001373291016 | 2010-01-04 |  234.00001525878906 |  {:rsma200 1.0929801623737534, :rsma30 0.9095834772865337, :sma200 38.399600162506104, :date #time/date "2009-12-17", :close 41.970001220703125, :sma30 46.14200045267741} |
|   FNARX |  100 | 27.360000610351562 | 2010-01-28 | 26.610000610351562 | 2010-01-29 |               -75.0 |     {:rsma200 1.07087294651445, :rsma30 0.943263982943235, :sma200 25.549249982833864, :date #time/date "2010-01-28", :close 27.360000610351562, :sma30 29.00566660563151} |
|   FSDPX |  100 | 51.060001373291016 | 2010-01-28 |   52.0099983215332 | 2010-02-01 |   94.99969482421875 |   {:rsma200 1.0921084493121127, :rsma30 0.935570383502223, :sma200 46.75359979629516, :date #time/date "2010-01-28", :close 51.060001373291016, :sma30 54.576333618164064} |
|   FDCPX |  100 |  41.22999954223633 | 2010-01-30 |  42.81999969482422 | 2010-02-02 |  159.00001525878906 |    {:rsma200 1.0785513842928878, :rsma30 0.9174999189590466, :sma200 38.22720005989075, :date #time/date "2010-01-29", :close 41.22999954223633, :sma30 44.93733317057292} |
|   FSELX |  100 |  38.41999816894531 | 2010-01-28 |   38.7599983215332 | 2010-02-02 |   34.00001525878906 |   {:rsma200 1.1017561050149918, :rsma30 0.9419975613460128, :sma200 34.871599979400635, :date #time/date "2010-01-28", :close 38.41999816894531, :sma30 40.78566627502441} |
|   FSPTX |  100 |  70.45999908447266 | 2010-02-02 |  70.91999816894531 | 2010-02-03 |  45.999908447265625 |    {:rsma200 1.1095503704987897, :rsma30 0.9483771944680094, :sma200 63.50319999694824, :date #time/date "2010-02-02", :close 70.45999908447266, :sma30 74.29533259073894} |
|   FSELX |  100 |  37.02000045776367 | 2010-02-04 | 38.290000915527344 | 2010-02-10 |  127.00004577636719 |    {:rsma200 1.0530882331998646, :rsma30 0.9133599407907029, :sma200 35.15374998092651, :date #time/date "2010-02-04", :close 37.02000045776367, :sma30 40.53166643778483} |
|   FSDPX |  100 | 49.880001068115234 | 2010-02-04 |  51.61000061035156 | 2010-02-11 |   172.9999542236328 |     {:rsma200 1.05734196092005, :rsma30 0.9186116600273103, :sma200 47.17489980697632, :date #time/date "2010-02-04", :close 49.880001068115234, :sma30 54.29933369954427} |
|   FSPTX |  100 |  68.45999908447266 | 2010-02-04 |  70.41999816894531 | 2010-02-11 |  195.99990844726562 |      {:rsma200 1.07412243672923, :rsma30 0.9244230770617584, :sma200 63.73574998855591, :date #time/date "2010-02-04", :close 68.45999908447266, :sma30 74.05699920654297} |
|   FSAVX |  100 | 30.420000076293945 | 2010-02-11 | 30.530000686645508 | 2010-02-12 |   11.00006103515625 |  {:rsma200 1.1200088379121882, :rsma30 0.9487669974069494, :sma200 27.16050003051758, :date #time/date "2010-02-11", :close 30.420000076293945, :sma30 32.062666765848796} |
|   FMCDX |  100 |  17.09000015258789 | 2010-05-06 |  16.65999984741211 | 2010-05-07 | -43.000030517578125 |   {:rsma200 1.056294507850447, :rsma30 0.9349185859790479, :sma200 16.179200048446656, :date #time/date "2010-05-06", :close 17.09000015258789, :sma30 18.279666709899903} |
|   FMCEX |  100 | 16.200000762939453 | 2010-05-06 | 15.789999961853027 | 2010-05-07 |  -41.00008010864258 |   {:rsma200 1.0548695420454082, :rsma30 0.9342740617297791, :sma200 15.357350001335144, :date #time/date "2010-05-06", :close 16.200000762939453, :sma30 17.3396666208903} |
|   FMCAX |  100 | 17.270000457763672 | 2010-05-06 |  16.84000015258789 | 2010-05-07 | -43.000030517578125 |   {:rsma200 1.0564985362734665, :rsma30 0.9346249967906349, :sma200 16.34644996166229, :date #time/date "2010-05-06", :close 17.270000457763672, :sma30 18.47799975077311} |
|   FSAIX |  100 | 35.869998931884766 | 2010-05-08 |  37.93000030517578 | 2010-05-10 |  206.00013732910156 |  {:rsma200 1.1373616804912616, :rsma30 0.9220368303203351, :sma200 31.537899990081787, :date #time/date "2010-05-07", :close 35.869998931884766, :sma30 38.90300013224284} |
|   FCYIX |  100 |  19.31999969482422 | 2010-05-08 |  20.59000015258789 | 2010-05-10 |  127.00004577636719 |    {:rsma200 1.0706982100706959, :rsma30 0.9306358188899349, :sma200 18.04429998397827, :date #time/date "2010-05-07", :close 19.31999969482422, :sma30 20.76000010172526} |
|   FSRPX |  100 | 46.279998779296875 | 2010-05-08 |  48.86000061035156 | 2010-05-10 |  258.00018310546875 |   {:rsma200 1.0544975360666877, :rsma30 0.9315182182052233, :sma200 43.88820001602173, :date #time/date "2010-05-07", :close 46.279998779296875, :sma30 49.68233350118001} |
|   FMCDX |  100 | 17.149999618530273 | 2010-05-14 | 17.079999923706055 | 2010-05-17 |  -6.999969482421875 |  {:rsma200 1.0535789167426501, :rsma30 0.9422904128866413, :sma200 16.277850046157837, :date #time/date "2010-05-14", :close 17.149999618530273, :sma30 18.20033334096273} |
|   FMCEX |  100 | 16.260000228881836 | 2010-05-14 | 16.190000534057617 | 2010-05-17 |  -6.999969482421875 | {:rsma200 1.0524306043081761, :rsma30 0.9419898219870488, :sma200 15.449950013160706, :date #time/date "2010-05-14", :close 16.260000228881836, :sma30 17.261333243052164} |
|   FMCAX |  100 | 17.329999923706055 | 2010-05-14 | 17.260000228881836 | 2010-05-17 |  -6.999969482421875 |  {:rsma200 1.0537164306004214, :rsma30 0.9420014158981896, :sma200 16.44654996395111, :date #time/date "2010-05-14", :close 17.329999923706055, :sma30 18.396999867757163} |
|   FSRPX |  100 | 46.529998779296875 | 2010-05-18 |              46.25 | 2010-05-19 |   -27.9998779296875 |    {:rsma200 1.0519485525579941, :rsma30 0.940455957174171, :sma200 44.23220001220703, :date #time/date "2010-05-18", :close 46.529998779296875, :sma30 49.47599983215332} |
|   FCYIX |  100 | 19.719999313354492 | 2010-05-19 | 18.719999313354492 | 2010-05-20 |              -100.0 |   {:rsma200 1.080414707800276, :rsma30 0.9472419824246626, :sma200 18.252249965667726, :date #time/date "2010-05-19", :close 19.719999313354492, :sma30 20.81833330790202} |
|   FSAIX |  100 | 35.380001068115234 | 2010-05-20 |  36.27000045776367 | 2010-05-26 |   88.99993896484375 |    {:rsma200 1.099879880170158, :rsma30 0.9162242952562059, :sma200 32.16714998245239, :date #time/date "2010-05-20", :close 35.380001068115234, :sma30 38.61499989827474} |
|   FSRBX |  100 |   18.3799991607666 | 2010-05-18 | 18.049999237060547 | 2010-05-27 |  -32.99999237060547 |      {:rsma200 1.121956232582388, :rsma30 0.9479275523608911, :sma200 16.38209996700287, :date #time/date "2010-05-18", :close 18.3799991607666, :sma30 19.38966655731201} |
|   FSHOX |  100 |   31.8700008392334 | 2010-05-21 | 32.970001220703125 | 2010-05-27 |  110.00003814697266 |    {:rsma200 1.063389663911302, :rsma30 0.9249746309622221, :sma200 29.970199937820436, :date #time/date "2010-05-21", :close 31.8700008392334, :sma30 34.454999923706055} |
|   FSRBX |  100 | 17.670000076293945 | 2010-05-28 | 17.170000076293945 | 2010-06-01 |               -50.0 |  {:rsma200 1.0710291830621992, :rsma30 0.9327819928888886, :sma200 16.49814996242523, :date #time/date "2010-05-28", :close 17.670000076293945, :sma30 18.943333180745444} |
|   FCYIX |  100 | 19.290000915527344 | 2010-05-28 | 18.809999465942383 | 2010-06-01 | -48.000144958496094 |   {:rsma200 1.0509026348837374, :rsma30 0.9462686018809572, :sma200 18.355649967193603, :date #time/date "2010-05-28", :close 19.290000915527344, :sma30 20.3853333791097} |
|   FSHOX |  100 |  32.45000076293945 | 2010-05-28 | 31.520000457763672 | 2010-06-01 |  -93.00003051757812 |   {:rsma200 1.0796028534924518, :rsma30 0.9498673246480992, :sma200 30.057349939346313, :date #time/date "2010-05-28", :close 32.45000076293945, :sma30 34.16266663869222} |
|   FSRBX |  100 | 17.770000457763672 | 2010-06-02 | 16.760000228881836 | 2010-06-04 |  -101.0000228881836 | {:rsma200 1.0755682288314554, :rsma30 0.9448609882886068, :sma200 16.521499967575075, :date #time/date "2010-06-02", :close 17.770000457763672, :sma30 18.806999842325848} |
|   FSHOX |  100 | 32.060001373291016 | 2010-06-02 | 30.459999084472656 | 2010-06-04 | -160.00022888183594 |    {:rsma200 1.065525190604832, :rsma30 0.942968948350515, :sma200 30.088449954986572, :date #time/date "2010-06-02", :close 32.060001373291016, :sma30 33.99900010426839} |
|   FSCPX |  100 |   20.1200008392334 | 2010-06-04 |  19.65999984741211 | 2010-06-07 | -46.000099182128906 |    {:rsma200 1.0515643256145972, :rsma30 0.9482962139655664, :sma200 19.13339997291565, :date #time/date "2010-06-04", :close 20.1200008392334, :sma30 21.217000071207682} |
|   FSAIX |  100 |  35.72999954223633 | 2010-06-05 | 36.099998474121094 | 2010-06-10 |   36.99989318847656 |    {:rsma200 1.0917640897344643, :rsma30 0.9499627715754896, :sma200 32.726849946975705, :date #time/date "2010-06-04", :close 35.72999954223633, :sma30 37.6119997660319} |
|   FSRFX |  100 | 45.970001220703125 | 2010-06-05 | 46.810001373291016 | 2010-06-10 |   84.00001525878906 |   {:rsma200 1.1177871175827767, :rsma30 0.9488850411526355, :sma200 41.12590000152588, :date #time/date "2010-06-04", :close 45.970001220703125, :sma30 48.44633356730143} |
