
|  :dir | :prct | :len |               :low |              :high |             :close |  :dt-first |   :dt-last |
|   :up |   5.3 |    9 | 46.279998779296875 | 48.720001220703125 | 48.720001220703125 | 2015-05-08 | 2015-05-19 |
| :down |   4.6 |    8 |  46.59000015258789 | 48.720001220703125 |  46.59000015258789 | 2015-05-19 | 2015-05-27 |
|   :up |   2.2 |    3 |  46.59000015258789 |  47.61000061035156 |  47.61000061035156 | 2015-05-27 | 2015-05-29 |
| :down |   1.6 |    3 |  46.86000061035156 |  47.61000061035156 |  46.86000061035156 | 2015-05-29 | 2015-06-01 |
|   :up |   0.8 |    2 |  46.86000061035156 |  47.22999954223633 |  47.22999954223633 | 2015-06-01 | 2015-06-02 |
| :down |   3.5 |    7 | 45.650001525878906 |  47.22999954223633 | 45.650001525878906 | 2015-06-02 | 2015-06-10 |
|   :up |   2.1 |    3 | 45.650001525878906 |  46.61000061035156 |  46.61000061035156 | 2015-06-10 | 2015-06-12 |
| :down |   2.5 |    4 | 45.474998474121094 |  46.61000061035156 | 45.474998474121094 | 2015-06-12 | 2015-06-16 |
|   :up |   2.7 |    4 | 45.474998474121094 | 46.720001220703125 | 46.720001220703125 | 2015-06-16 | 2015-06-19 |
| :down |   5.8 |   16 | 44.150001525878906 | 46.720001220703125 | 44.150001525878906 | 2015-06-19 | 2015-07-13 |
|   :up |   7.1 |   15 | 44.150001525878906 | 47.279998779296875 | 47.279998779296875 | 2015-07-13 | 2015-07-22 |
| :down |   3.8 |    2 | 45.540000915527344 | 47.279998779296875 | 45.540000915527344 | 2015-07-22 | 2015-07-23 |
|   :up |   1.3 |    3 | 45.540000915527344 |  46.11000061035156 |  46.11000061035156 | 2015-07-23 | 2015-07-27 |
| :down |   1.7 |    4 |  45.34000015258789 |  46.11000061035156 |  45.34000015258789 | 2015-07-27 | 2015-07-29 |
|   :up |   4.9 |    7 |  45.34000015258789 |  47.58000183105469 |  47.58000183105469 | 2015-07-29 | 2015-08-06 |
| :down |   2.1 |    3 | 46.619998931884766 |  47.58000183105469 | 46.619998931884766 | 2015-08-06 | 2015-08-10 |
|   :up |   1.5 |    3 | 46.619998931884766 |  47.33000183105469 |  47.33000183105469 | 2015-08-10 | 2015-08-11 |
| :down |   2.0 |    2 |  46.40999984741211 |  47.33000183105469 |  46.40999984741211 | 2015-08-11 | 2015-08-12 |
|   :up |   2.0 |    6 |  46.40999984741211 |  47.31999969482422 |  47.31999969482422 | 2015-08-12 | 2015-08-19 |
| :down |  16.9 |    7 | 40.470001220703125 |  47.31999969482422 | 40.470001220703125 | 2015-08-19 | 2015-08-26 |
|   :up |   8.5 |    5 | 40.470001220703125 |  43.93000030517578 |  43.93000030517578 | 2015-08-26 | 2015-09-01 |
| :down |   5.0 |    3 |  41.81999969482422 |  43.93000030517578 |  41.81999969482422 | 2015-09-01 | 2015-09-02 |
|   :up |   4.0 |    3 |  41.81999969482422 |               43.5 |               43.5 | 2015-09-02 | 2015-09-04 |
| :down |   2.1 |    2 |  42.61000061035156 |               43.5 |  42.61000061035156 | 2015-09-04 | 2015-09-08 |
|   :up |   3.0 |    2 |  42.61000061035156 |  43.88999938964844 |  43.88999938964844 | 2015-09-08 | 2015-09-09 |
| :down |   1.9 |    3 |  43.06999969482422 |  43.88999938964844 |  43.06999969482422 | 2015-09-09 | 2015-09-11 |
|   :up |   1.0 |    3 |  43.06999969482422 |  43.47999954223633 |  43.47999954223633 | 2015-09-11 | 2015-09-14 |
| :down |   1.0 |    2 | 43.040000915527344 |  43.47999954223633 | 43.040000915527344 | 2015-09-14 | 2015-09-15 |
|   :up |   2.9 |    4 | 43.040000915527344 |  44.29999923706055 |  44.29999923706055 | 2015-09-15 | 2015-09-18 |
| :down |   1.9 |    3 |  43.47999954223633 |  44.29999923706055 |  43.47999954223633 | 2015-09-18 | 2015-09-21 |
|   :up |   1.4 |    2 |  43.47999954223633 |  44.11000061035156 |  44.11000061035156 | 2015-09-21 | 2015-09-22 |
| :down |   1.9 |    7 | 43.290000915527344 |  44.11000061035156 | 43.290000915527344 | 2015-09-22 | 2015-09-30 |
|   :up |  30.6 |   70 | 43.290000915527344 |  56.54999923706055 |  56.54999923706055 | 2015-09-30 | 2016-01-07 |
| :down |  12.0 |   21 |  50.47999954223633 |  56.54999923706055 |  50.47999954223633 | 2016-01-07 | 2016-01-29 |
|   :up |   9.1 |    8 |  50.47999954223633 |  55.09000015258789 |  55.09000015258789 | 2016-01-29 | 2016-02-02 |
| :down |  11.8 |   11 | 49.279998779296875 |  55.09000015258789 | 49.279998779296875 | 2016-02-02 | 2016-02-16 |
|   :up |   6.8 |    9 | 49.279998779296875 | 52.650001525878906 | 52.650001525878906 | 2016-02-16 | 2016-02-23 |
| :down |   2.9 |    3 |  51.18000030517578 | 52.650001525878906 |  51.18000030517578 | 2016-02-23 | 2016-02-25 |
|   :up |   1.8 |    3 |  51.18000030517578 | 52.099998474121094 | 52.099998474121094 | 2016-02-25 | 2016-02-26 |
| :down |   2.4 |    3 | 50.880001068115234 | 52.099998474121094 | 50.880001068115234 | 2016-02-26 | 2016-03-01 |
|   :up |   4.1 |    4 | 50.880001068115234 |  52.95000076293945 |  52.95000076293945 | 2016-03-01 | 2016-03-04 |
| :down |   3.8 |    4 | 51.029998779296875 |  52.95000076293945 | 51.029998779296875 | 2016-03-04 | 2016-03-08 |
|   :up |   3.5 |    3 | 51.029998779296875 |  52.84000015258789 |  52.84000015258789 | 2016-03-08 | 2016-03-10 |
| :down |   1.5 |    2 |  52.04999923706055 |  52.84000015258789 |  52.04999923706055 | 2016-03-10 | 2016-03-11 |
|   :up |   5.0 |    6 |  52.04999923706055 |  54.65999984741211 |  54.65999984741211 | 2016-03-11 | 2016-03-18 |
| :down |   2.2 |    2 |   53.4900016784668 |  54.65999984741211 |   53.4900016784668 | 2016-03-18 | 2016-03-21 |
|   :up |   1.3 |    5 |   53.4900016784668 | 54.209999084472656 | 54.209999084472656 | 2016-03-21 | 2016-03-28 |
| :down |   1.3 |    2 | 53.540000915527344 | 54.209999084472656 | 53.540000915527344 | 2016-03-28 | 2016-03-29 |
|   :up |   3.8 |    6 | 53.540000915527344 |  55.56999969482422 |  55.56999969482422 | 2016-03-29 | 2016-04-05 |
| :down |   1.9 |    3 | 54.560001373291016 |  55.56999969482422 | 54.560001373291016 | 2016-04-05 | 2016-04-06 |
|   :up |   1.0 |    2 | 54.560001373291016 | 55.119998931884766 | 55.119998931884766 | 2016-04-06 | 2016-04-07 |
| :down |   1.5 |    4 | 54.310001373291016 | 55.119998931884766 | 54.310001373291016 | 2016-04-07 | 2016-04-12 |
|   :up |   4.0 |    7 | 54.310001373291016 | 56.459999084472656 | 56.459999084472656 | 2016-04-12 | 2016-04-20 |
| :down |  13.4 |   20 | 49.779998779296875 | 56.459999084472656 | 49.779998779296875 | 2016-04-20 | 2016-05-16 |
|   :up |   4.1 |   10 | 49.779998779296875 |  51.83000183105469 |  51.83000183105469 | 2016-05-16 | 2016-05-17 |
| :down |   3.6 |    6 | 50.029998779296875 |  51.83000183105469 | 50.029998779296875 | 2016-05-17 | 2016-05-24 |
|   :up |   5.9 |    8 | 50.029998779296875 |               53.0 |               53.0 | 2016-05-24 | 2016-06-03 |
| :down |   6.7 |   15 | 49.689998626708984 |               53.0 | 49.689998626708984 | 2016-06-03 | 2016-06-21 |
|   :up |   4.5 |    7 | 49.689998626708984 |  51.90999984741211 |  51.90999984741211 | 2016-06-21 | 2016-06-24 |
| :down |   7.2 |    4 |  48.43000030517578 |  51.90999984741211 |  48.43000030517578 | 2016-06-24 | 2016-06-29 |
|   :up | 138.7 |  628 |  48.43000030517578 | 115.61000061035156 | 115.61000061035156 | 2016-06-29 | 2018-12-24 |
| :down |  22.8 |   60 |  94.12999725341797 | 115.61000061035156 |  94.12999725341797 | 2018-12-24 | 2018-12-27 |
|   :up |   7.9 |    6 |  94.12999725341797 | 101.56999969482422 | 101.56999969482422 | 2018-12-27 | 2019-01-03 |
| :down |   4.3 |    3 |   97.4000015258789 | 101.56999969482422 |   97.4000015258789 | 2019-01-03 | 2019-01-04 |
|   :up |   7.1 |    7 |   97.4000015258789 |  104.2699966430664 |  104.2699966430664 | 2019-01-04 | 2019-01-14 |
| :down |   2.2 |    4 | 102.05000305175781 |  104.2699966430664 | 102.05000305175781 | 2019-01-14 | 2019-01-15 |
|   :up |   5.5 |    5 | 102.05000305175781 | 107.70999908447266 | 107.70999908447266 | 2019-01-15 | 2019-01-22 |
| :down |   1.9 |    2 | 105.68000030517578 | 107.70999908447266 | 105.68000030517578 | 2019-01-22 | 2019-01-23 |
|   :up |   1.0 |    2 | 105.68000030517578 | 106.70999908447266 | 106.70999908447266 | 2019-01-23 | 2019-01-24 |
| :down |   0.5 |    2 | 106.19999694824219 | 106.70999908447266 | 106.19999694824219 | 2019-01-24 | 2019-01-25 |
|   :up |   0.9 |    2 | 106.19999694824219 | 107.16999816894531 | 107.16999816894531 | 2019-01-25 | 2019-01-28 |
| :down |   4.1 |    3 | 102.94000244140625 | 107.16999816894531 | 102.94000244140625 | 2019-01-28 | 2019-01-30 |
|   :up |   3.3 |    2 | 102.94000244140625 | 106.37999725341797 | 106.37999725341797 | 2019-01-30 | 2019-01-31 |
| :down |   3.5 |    3 | 102.77999877929688 | 106.37999725341797 | 102.77999877929688 | 2019-01-31 | 2019-02-04 |
|   :up |   4.3 |    4 | 102.77999877929688 | 107.22000122070312 | 107.22000122070312 | 2019-02-04 | 2019-02-07 |
| :down |   1.9 |    5 |             105.25 | 107.22000122070312 |             105.25 | 2019-02-07 | 2019-02-12 |
|   :up |   2.8 |    6 |             105.25 | 108.22000122070312 | 108.22000122070312 | 2019-02-12 | 2019-02-20 |
| :down |   1.0 |    3 |  107.1500015258789 | 108.22000122070312 |  107.1500015258789 | 2019-02-20 | 2019-02-21 |
|   :up |   5.0 |   11 |  107.1500015258789 | 112.52999877929688 | 112.52999877929688 | 2019-02-21 | 2019-03-07 |
| :down |   1.9 |    6 | 110.38999938964844 | 112.52999877929688 | 110.38999938964844 | 2019-03-07 | 2019-03-11 |
|   :up |   8.9 |   11 | 110.38999938964844 | 120.22000122070312 | 120.22000122070312 | 2019-03-11 | 2019-03-22 |
| :down |   3.0 |    6 |  116.7699966430664 | 120.22000122070312 |  116.7699966430664 | 2019-03-22 | 2019-03-29 |
|   :up |  11.8 |   25 |  116.7699966430664 | 130.60000610351562 | 130.60000610351562 | 2019-03-29 | 2019-05-02 |
| :down |   3.5 |    3 | 126.20999908447266 | 130.60000610351562 | 126.20999908447266 | 2019-05-02 | 2019-05-03 |
|   :up |   2.1 |    3 | 126.20999908447266 | 128.89999389648438 | 128.89999389648438 | 2019-05-03 | 2019-05-07 |
| :down |   2.7 |    5 |              125.5 | 128.89999389648438 |              125.5 | 2019-05-07 | 2019-05-10 |
|   :up |   1.3 |    2 |              125.5 | 127.12999725341797 | 127.12999725341797 | 2019-05-10 | 2019-05-13 |
| :down |   3.1 |    2 |  123.3499984741211 | 127.12999725341797 |  123.3499984741211 | 2019-05-13 | 2019-05-14 |
|   :up |   4.5 |    5 |  123.3499984741211 | 128.92999267578125 | 128.92999267578125 | 2019-05-14 | 2019-05-20 |
| :down |   2.1 |    4 | 126.22000122070312 | 128.92999267578125 | 126.22000122070312 | 2019-05-20 | 2019-05-22 |
|   :up |   1.1 |    3 | 126.22000122070312 | 127.66999816894531 | 127.66999816894531 | 2019-05-22 | 2019-05-23 |
| :down |   6.5 |    8 | 119.83999633789062 | 127.66999816894531 | 119.83999633789062 | 2019-05-23 | 2019-06-04 |
|   :up |  17.9 |   44 | 119.83999633789062 | 141.33999633789062 | 141.33999633789062 | 2019-06-04 | 2019-08-05 |
| :down |   6.9 |    8 |  132.2100067138672 | 141.33999633789062 |  132.2100067138672 | 2019-08-05 | 2019-08-07 |
|   :up |   5.1 |    5 |  132.2100067138672 | 138.88999938964844 | 138.88999938964844 | 2019-08-07 | 2019-08-12 |
| :down |   2.3 |    3 |  135.7899932861328 | 138.88999938964844 |  135.7899932861328 | 2019-08-12 | 2019-08-13 |
|   :up |   2.1 |    2 |  135.7899932861328 | 138.60000610351562 | 138.60000610351562 | 2019-08-13 | 2019-08-14 |
| :down |   3.7 |    3 | 133.67999267578125 | 138.60000610351562 | 133.67999267578125 | 2019-08-14 | 2019-08-16 |
|   :up |   3.8 |    6 | 133.67999267578125 |  138.7899932861328 |  138.7899932861328 | 2019-08-16 | 2019-08-23 |
| :down |   4.0 |    3 | 133.38999938964844 |  138.7899932861328 | 133.38999938964844 | 2019-08-23 | 2019-08-26 |
|   :up |   3.5 |    6 | 133.38999938964844 |  138.1199951171875 |  138.1199951171875 | 2019-08-26 | 2019-09-03 |
| :down |   1.5 |    3 |  136.0399932861328 |  138.1199951171875 |  136.0399932861328 | 2019-09-03 | 2019-09-04 |
|   :up |   2.9 |    4 |  136.0399932861328 |  140.0500030517578 |  140.0500030517578 | 2019-09-04 | 2019-09-09 |
| :down |   2.9 |    5 |  136.0800018310547 |  140.0500030517578 |  136.0800018310547 | 2019-09-09 | 2019-09-12 |
|   :up |   1.1 |    4 |  136.0800018310547 | 137.52000427246094 | 137.52000427246094 | 2019-09-12 | 2019-09-16 |
| :down |   0.9 |    3 |  136.3300018310547 | 137.52000427246094 |  136.3300018310547 | 2019-09-16 | 2019-09-17 |
|   :up |   3.5 |    4 |  136.3300018310547 | 141.07000732421875 | 141.07000732421875 | 2019-09-17 | 2019-09-20 |
| :down |   2.7 |    4 |  137.3800048828125 | 141.07000732421875 |  137.3800048828125 | 2019-09-20 | 2019-09-25 |
|   :up |   1.6 |    3 |  137.3800048828125 |  139.5399932861328 |  139.5399932861328 | 2019-09-25 | 2019-09-27 |
| :down |   1.3 |    2 | 137.72999572753906 |  139.5399932861328 | 137.72999572753906 | 2019-09-27 | 2019-09-30 |
|   :up |   0.9 |    2 | 137.72999572753906 | 139.02999877929688 | 139.02999877929688 | 2019-09-30 | 2019-10-01 |
| :down |   3.3 |    3 | 134.64999389648438 | 139.02999877929688 | 134.64999389648438 | 2019-10-01 | 2019-10-03 |
|   :up |   2.6 |    4 | 134.64999389648438 |  138.1199951171875 |  138.1199951171875 | 2019-10-03 | 2019-10-08 |
| :down |   1.8 |    3 |  135.6699981689453 |  138.1199951171875 |  135.6699981689453 | 2019-10-08 | 2019-10-09 |
|   :up |   4.3 |    7 |  135.6699981689453 | 141.57000732421875 | 141.57000732421875 | 2019-10-09 | 2019-10-17 |
| :down |   3.8 |    7 |  136.3699951171875 | 141.57000732421875 |  136.3699951171875 | 2019-10-17 | 2019-10-24 |
|   :up |  38.4 |   84 |  136.3699951171875 |  188.6999969482422 |  188.6999969482422 | 2019-10-24 | 2020-02-24 |
| :down |  19.3 |   14 | 158.17999267578125 |  188.6999969482422 | 158.17999267578125 | 2020-02-24 | 2020-03-02 |
|   :up |   9.2 |    3 | 158.17999267578125 |  172.7899932861328 |  172.7899932861328 | 2020-03-02 | 2020-03-03 |
| :down |   5.0 |    2 | 164.50999450683594 |  172.7899932861328 | 164.50999450683594 | 2020-03-03 | 2020-03-04 |
|   :up |   3.7 |    2 | 164.50999450683594 |  170.5500030517578 |  170.5500030517578 | 2020-03-04 | 2020-03-05 |
| :down |  13.2 |    4 |  150.6199951171875 |  170.5500030517578 |  150.6199951171875 | 2020-03-05 | 2020-03-10 |
|   :up |   6.8 |    2 |  150.6199951171875 |  160.9199981689453 |  160.9199981689453 | 2020-03-10 | 2020-03-11 |
| :down |  15.7 |    3 | 139.05999755859375 |  160.9199981689453 | 139.05999755859375 | 2020-03-11 | 2020-03-13 |
|   :up |  14.2 |    2 | 139.05999755859375 |  158.8300018310547 |  158.8300018310547 | 2020-03-13 | 2020-03-16 |
| :down |  17.3 |    2 |  135.4199981689453 |  158.8300018310547 |  135.4199981689453 | 2020-03-16 | 2020-03-17 |
|   :up |   8.2 |    2 |  135.4199981689453 | 146.57000732421875 | 146.57000732421875 | 2020-03-17 | 2020-03-18 |
| :down |   4.4 |    2 | 140.39999389648438 | 146.57000732421875 | 140.39999389648438 | 2020-03-18 | 2020-03-19 |
|   :up |   1.6 |    2 | 140.39999389648438 |  142.7100067138672 |  142.7100067138672 | 2020-03-19 | 2020-03-20 |
| :down |   4.9 |    3 | 135.97999572753906 |  142.7100067138672 | 135.97999572753906 | 2020-03-20 | 2020-03-24 |
|   :up |  14.8 |    4 | 135.97999572753906 | 156.11000061035156 | 156.11000061035156 | 2020-03-24 | 2020-03-27 |
| :down |   4.3 |    2 |  149.6999969482422 | 156.11000061035156 |  149.6999969482422 | 2020-03-27 | 2020-03-30 |
|   :up |   7.0 |    3 |  149.6999969482422 | 160.22999572753906 | 160.22999572753906 | 2020-03-30 | 2020-04-01 |
| :down |   5.3 |    3 | 152.11000061035156 | 160.22999572753906 | 152.11000061035156 | 2020-04-01 | 2020-04-02 |
|   :up |   2.1 |    2 | 152.11000061035156 | 155.25999450683594 | 155.25999450683594 | 2020-04-02 | 2020-04-03 |
| :down |   0.9 |    2 |  153.8300018310547 | 155.25999450683594 |  153.8300018310547 | 2020-04-03 | 2020-04-06 |
|   :up |  16.1 |   11 |  153.8300018310547 | 178.60000610351562 | 178.60000610351562 | 2020-04-06 | 2020-04-21 |
| :down |   6.4 |    3 | 167.82000732421875 | 178.60000610351562 | 167.82000732421875 | 2020-04-21 | 2020-04-22 |
|   :up |   3.4 |    2 | 167.82000732421875 | 173.52000427246094 | 173.52000427246094 | 2020-04-22 | 2020-04-23 |
| :down |   1.2 |    2 |  171.4199981689453 | 173.52000427246094 |  171.4199981689453 | 2020-04-23 | 2020-04-24 |
|   :up |   1.8 |    3 |  171.4199981689453 |  174.5500030517578 |  174.5500030517578 | 2020-04-24 | 2020-04-28 |
| :down |   2.8 |    3 | 169.80999755859375 |  174.5500030517578 | 169.80999755859375 | 2020-04-28 | 2020-04-29 |
|   :up |   5.5 |    3 | 169.80999755859375 |  179.2100067138672 |  179.2100067138672 | 2020-04-29 | 2020-05-01 |
| :down |   2.7 |    2 | 174.57000732421875 |  179.2100067138672 | 174.57000732421875 | 2020-05-01 | 2020-05-04 |
|   :up |   7.0 |    7 | 174.57000732421875 | 186.74000549316406 | 186.74000549316406 | 2020-05-04 | 2020-05-12 |
| :down |   3.9 |    4 |             179.75 | 186.74000549316406 |             179.75 | 2020-05-12 | 2020-05-15 |
|   :up |   3.3 |    6 |             179.75 | 185.66000366210938 | 185.66000366210938 | 2020-05-15 | 2020-05-21 |
| :down |   2.3 |    6 | 181.39999389648438 | 185.66000366210938 | 181.39999389648438 | 2020-05-21 | 2020-05-29 |
|   :up |   2.2 |    5 | 181.39999389648438 | 185.36000061035156 | 185.36000061035156 | 2020-05-29 | 2020-06-04 |
| :down |   1.3 |    2 |  182.9199981689453 | 185.36000061035156 |  182.9199981689453 | 2020-06-04 | 2020-06-05 |
|   :up |   7.6 |    5 |  182.9199981689453 | 196.83999633789062 | 196.83999633789062 | 2020-06-05 | 2020-06-11 |
| :down |   5.7 |    4 | 186.27000427246094 | 196.83999633789062 | 186.27000427246094 | 2020-06-11 | 2020-06-16 |
|   :up |   8.4 |   11 | 186.27000427246094 | 201.91000366210938 | 201.91000366210938 | 2020-06-16 | 2020-06-26 |
| :down |   2.8 |    4 |  196.3300018310547 | 201.91000366210938 |  196.3300018310547 | 2020-06-26 | 2020-06-29 |
|   :up |   9.2 |   10 |  196.3300018310547 | 214.32000732421875 | 214.32000732421875 | 2020-06-29 | 2020-07-13 |
| :down |   5.6 |    7 |  202.8800048828125 | 214.32000732421875 |  202.8800048828125 | 2020-07-13 | 2020-07-20 |
|   :up |   4.3 |    2 |  202.8800048828125 | 211.60000610351562 | 211.60000610351562 | 2020-07-20 | 2020-07-21 |
| :down |   1.4 |    2 |             208.75 | 211.60000610351562 |             208.75 | 2020-07-21 | 2020-07-22 |
|   :up |   1.4 |    2 |             208.75 |             211.75 |             211.75 | 2020-07-22 | 2020-07-23 |
| :down |   5.2 |    7 |  201.3000030517578 |             211.75 |  201.3000030517578 | 2020-07-23 | 2020-07-31 |
|   :up |   7.6 |   11 |  201.3000030517578 |  216.5399932861328 |  216.5399932861328 | 2020-07-31 | 2020-08-10 |
| :down |   6.5 |    7 |  203.3800048828125 |  216.5399932861328 |  203.3800048828125 | 2020-08-10 | 2020-08-12 |
|   :up |  13.9 |   17 |  203.3800048828125 | 231.64999389648438 | 231.64999389648438 | 2020-08-12 | 2020-09-03 |
| :down |  15.6 |   19 | 200.38999938964844 | 231.64999389648438 | 200.38999938964844 | 2020-09-03 | 2020-09-30 |
|   :up |   6.0 |   10 | 200.38999938964844 |  212.4600067138672 |  212.4600067138672 | 2020-09-30 | 2020-10-02 |
| :down |   3.0 |    2 | 206.19000244140625 |  212.4600067138672 | 206.19000244140625 | 2020-10-02 | 2020-10-05 |
|   :up |   2.0 |    2 | 206.19000244140625 |  210.3800048828125 |  210.3800048828125 | 2020-10-05 | 2020-10-06 |
| :down |   2.2 |    2 | 205.91000366210938 |  210.3800048828125 | 205.91000366210938 | 2020-10-06 | 2020-10-07 |
|   :up |   8.2 |    9 | 205.91000366210938 | 222.86000061035156 | 222.86000061035156 | 2020-10-07 | 2020-10-19 |
| :down |  10.1 |   16 |  202.3300018310547 | 222.86000061035156 |  202.3300018310547 | 2020-10-19 | 2020-11-04 |
|   :up |  10.6 |    6 |  202.3300018310547 | 223.72000122070312 | 223.72000122070312 | 2020-11-04 | 2020-11-10 |
| :down |   6.0 |    3 | 211.00999450683594 | 223.72000122070312 | 211.00999450683594 | 2020-11-10 | 2020-11-11 |
|   :up |   2.9 |    5 | 211.00999450683594 | 217.22999572753906 | 217.22999572753906 | 2020-11-11 | 2020-11-17 |
| :down |   3.4 |    6 | 210.11000061035156 | 217.22999572753906 | 210.11000061035156 | 2020-11-17 | 2020-11-24 |
|   :up |   2.9 |    7 | 210.11000061035156 |  216.2100067138672 |  216.2100067138672 | 2020-11-24 | 2020-12-03 |
| :down |   0.9 |    5 | 214.24000549316406 |  216.2100067138672 | 214.24000549316406 | 2020-12-03 | 2020-12-08 |
|   :up |   0.8 |    4 | 214.24000549316406 | 216.00999450683594 | 216.00999450683594 | 2020-12-08 | 2020-12-09 |
| :down |   2.6 |    3 | 210.52000427246094 | 216.00999450683594 | 210.52000427246094 | 2020-12-09 | 2020-12-11 |
|   :up |   6.9 |   15 | 210.52000427246094 |  224.9600067138672 |  224.9600067138672 | 2020-12-11 | 2021-01-04 |
| :down |   6.0 |    7 |             212.25 |  224.9600067138672 |             212.25 | 2021-01-04 | 2021-01-07 |
|   :up |   3.5 |    4 |             212.25 |  219.6199951171875 |  219.6199951171875 | 2021-01-07 | 2021-01-12 |
| :down |   2.2 |    3 | 214.92999267578125 |  219.6199951171875 | 214.92999267578125 | 2021-01-12 | 2021-01-13 |
|   :up |   0.7 |    2 | 214.92999267578125 | 216.33999633789062 | 216.33999633789062 | 2021-01-13 | 2021-01-14 |
| :down |   1.7 |    3 | 212.64999389648438 | 216.33999633789062 | 212.64999389648438 | 2021-01-14 | 2021-01-19 |
|   :up |  15.2 |   24 | 212.64999389648438 | 244.99000549316406 | 244.99000549316406 | 2021-01-19 | 2021-02-22 |
| :down |   7.0 |   10 | 228.99000549316406 | 244.99000549316406 | 228.99000549316406 | 2021-02-22 | 2021-03-01 |
|   :up |   3.5 |    3 | 228.99000549316406 | 236.94000244140625 | 236.94000244140625 | 2021-03-01 | 2021-03-02 |
| :down |   4.5 |    4 | 226.72999572753906 | 236.94000244140625 | 226.72999572753906 | 2021-03-02 | 2021-03-05 |
|   :up |   2.1 |    2 | 226.72999572753906 | 231.60000610351562 | 231.60000610351562 | 2021-03-05 | 2021-03-08 |
| :down |   1.9 |    2 | 227.38999938964844 | 231.60000610351562 | 227.38999938964844 | 2021-03-08 | 2021-03-09 |
|   :up |   4.5 |    8 | 227.38999938964844 |  237.7100067138672 |  237.7100067138672 | 2021-03-09 | 2021-03-18 |
| :down |   3.2 |    4 | 230.35000610351562 |  237.7100067138672 | 230.35000610351562 | 2021-03-18 | 2021-03-22 |
|   :up |   3.1 |    4 | 230.35000610351562 |  237.5800018310547 |  237.5800018310547 | 2021-03-22 | 2021-03-25 |
| :down |   2.3 |    3 | 232.33999633789062 |  237.5800018310547 | 232.33999633789062 | 2021-03-25 | 2021-03-26 |
|   :up |   1.8 |    3 | 232.33999633789062 | 236.47999572753906 | 236.47999572753906 | 2021-03-26 | 2021-03-30 |
| :down |   2.0 |    3 | 231.85000610351562 | 236.47999572753906 | 231.85000610351562 | 2021-03-30 | 2021-03-31 |
|   :up |  13.0 |   21 | 231.85000610351562 |  261.9700012207031 |  261.9700012207031 | 2021-03-31 | 2021-04-29 |
| :down |   6.3 |    8 | 246.47000122070312 |  261.9700012207031 | 246.47000122070312 | 2021-04-29 | 2021-05-07 |
|   :up |   2.4 |    3 | 246.47000122070312 |  252.4600067138672 |  252.4600067138672 | 2021-05-07 | 2021-05-10 |
| :down |   5.6 |    5 |              239.0 |  252.4600067138672 |              239.0 | 2021-05-10 | 2021-05-14 |
|   :up |   3.8 |    3 |              239.0 | 248.14999389648438 | 248.14999389648438 | 2021-05-14 | 2021-05-17 |
| :down |   2.1 |    4 |  243.0800018310547 | 248.14999389648438 |  243.0800018310547 | 2021-05-17 | 2021-05-20 |
|   :up |   1.4 |    3 |  243.0800018310547 | 246.47999572753906 | 246.47999572753906 | 2021-05-20 | 2021-05-21 |
| :down |   0.5 |    2 |  245.1699981689453 | 246.47999572753906 |  245.1699981689453 | 2021-05-21 | 2021-05-24 |
|   :up |   2.7 |    4 |  245.1699981689453 | 251.72000122070312 | 251.72000122070312 | 2021-05-24 | 2021-05-27 |
| :down |   2.4 |    7 |  245.7100067138672 | 251.72000122070312 |  245.7100067138672 | 2021-05-27 | 2021-06-04 |
|   :up |   5.0 |    6 |  245.7100067138672 |  257.8900146484375 |  257.8900146484375 | 2021-06-04 |            |
